,return_temp,supply_temp,water_flow,power,room_temp
2018-05-01 00:00:00+00:00,48.23333333,,90,0.13,69.56666667
2018-05-01 00:30:00+00:00,47,,81.5,0.13,69.55
2018-05-01 01:00:00+00:00,48.9,,100,0.13,69.35
2018-05-01 01:30:00+00:00,48.15,,85.5,0.13,69.3
2018-05-01 02:00:00+00:00,46.2,,95.5,0.13,69.43333333
2018-05-01 02:30:00+00:00,48.5,,85.5,0.13,69.5
2018-05-01 03:00:00+00:00,45.85,,70,0.13,69.5
2018-05-01 03:30:00+00:00,49.95,,90,0.13,69.55
2018-05-01 04:00:00+00:00,46.9,,91.5,0.13,69.55
2018-05-01 04:30:00+00:00,49.45,,87.5,0.13,69.6
2018-05-01 05:00:00+00:00,49.9,,82,0.13,69.6
2018-05-01 05:30:00+00:00,47.2,,97.5,0.13,69.6
2018-05-01 06:00:00+00:00,47.85,,73,0.13,69.7
2018-05-01 06:30:00+00:00,48.7,,73,0.13,69.75
2018-05-01 07:00:00+00:00,46.7,,80,0.13,69.75
2018-05-01 07:30:00+00:00,46.65,,99.5,0.13,69.8
2018-05-01 08:00:00+00:00,46.65,,68.5,0.13,69.85
2018-05-01 08:30:00+00:00,47.7,,86,0.13,69.8
2018-05-01 09:00:00+00:00,48.95,,68,0.13,69.85
2018-05-01 09:30:00+00:00,50.75,,76,0.13,69.85
2018-05-01 10:00:00+00:00,52.35,,77.5,0.13,69.85
2018-05-01 10:30:00+00:00,51.15,,84.5,0.13,69.8
2018-05-01 11:00:00+00:00,51.5,,93,0.13,69.9
2018-05-01 11:30:00+00:00,52.3,,95,0.13,69.9
2018-05-01 12:00:00+00:00,53.15,,91.5,0.13,69.95
2018-05-01 12:30:00+00:00,52.9,,87,0.13,70.25
2018-05-01 13:00:00+00:00,54.45,,89,0.13,70.4
2018-05-01 13:30:00+00:00,54.3,,68,0.13,70.25
2018-05-01 14:00:00+00:00,53.95,,83.5,0.13,70.15
2018-05-01 14:30:00+00:00,54.85,,93.5,0.13,70.2
2018-05-01 15:00:00+00:00,53.95,,79.5,0.13,70.15
2018-05-01 15:30:00+00:00,54.4,,89.5,0.13,70.1
2018-05-01 16:00:00+00:00,53.55,,75.5,0.13,70.15
2018-05-01 16:30:00+00:00,53.2,,73,0.13,70
2018-05-01 17:00:00+00:00,51.8,,84,0.13,69.95
2018-05-01 17:30:00+00:00,54.5,,82.5,0.13,69.9
2018-05-01 18:00:00+00:00,54.45,,95.5,0.13,70
2018-05-01 18:30:00+00:00,50.95,,70,0.13,69.65
2018-05-01 19:00:00+00:00,52.15,,95,0.13,69.6
2018-05-01 19:30:00+00:00,51.2,,81,0.13,69.75
2018-05-01 20:00:00+00:00,52,,100,0.13,69.75
2018-05-01 20:30:00+00:00,51.55,,99,0.13,69.65
2018-05-01 21:00:00+00:00,51,,92.5,0.13,69.7
2018-05-01 21:30:00+00:00,50.55,,89,0.13,69.7
2018-05-01 22:00:00+00:00,49.75,,84.5,0.13,69.65
2018-05-01 22:30:00+00:00,49.6,,85,0.13,69.7
2018-05-01 23:00:00+00:00,48.9,,81,0.13,69.7
2018-05-01 23:30:00+00:00,48.8,,74.5,0.13,69.75
2018-05-02 00:00:00+00:00,48.45,,75.5,0.13,69.7
2018-05-02 00:30:00+00:00,48.1,,79,0.13,69.8
2018-05-02 01:00:00+00:00,46.5,,107,0.13,69.7
2018-05-02 01:30:00+00:00,46.4,,66.5,0.13,69.7
2018-05-02 02:00:00+00:00,46.6,,71.5,0.13,69.66666667
2018-05-02 02:30:00+00:00,48.9,,83.5,0.13,69.5
2018-05-02 03:00:00+00:00,48.15,,70.5,0.13,69.6
2018-05-02 03:30:00+00:00,47.8,,76,0.13,69.7
2018-05-02 04:00:00+00:00,47.85,,77.5,0.13,69.7
2018-05-02 04:30:00+00:00,47.05,,79.5,0.13,69.75
2018-05-02 05:00:00+00:00,49.85,,94,0.13,69.75
2018-05-02 05:30:00+00:00,46.6,,76,0.13,69.7
2018-05-02 06:00:00+00:00,48.15,,88,0.13,69.8
2018-05-02 06:30:00+00:00,48.7,,78.5,0.13,69.8
2018-05-02 07:00:00+00:00,48.8,,86.5,0.13,69.8
2018-05-02 07:30:00+00:00,47.95,,72,0.13,69.85
2018-05-02 08:00:00+00:00,47.45,,92,0.13,69.9
2018-05-02 08:30:00+00:00,48.1,,79,0.13,69.9
2018-05-02 09:00:00+00:00,49.55,,87.5,0.13,69.9
2018-05-02 09:30:00+00:00,50.15,,97,0.13,70
2018-05-02 10:00:00+00:00,50.95,,101.5,0.13,70.05
2018-05-02 10:30:00+00:00,51.55,,94,0.13,70.05
2018-05-02 11:00:00+00:00,52.4,,91,0.13,70.1
2018-05-02 11:30:00+00:00,52.25,,78,0.13,70.1
2018-05-02 12:00:00+00:00,54.3,,81,0.13,70.2
2018-05-02 12:30:00+00:00,51.85,,86.5,0.13,70.35
2018-05-02 13:00:00+00:00,53.2,,107.5,0.13,70.55
2018-05-02 13:30:00+00:00,53.5,,84.5,0.13,70.4
2018-05-02 14:00:00+00:00,54.3,,90,0.13,70.2
2018-05-02 14:30:00+00:00,54.05,,77.5,0.13,70.05
2018-05-02 15:00:00+00:00,54.65,,88.5,0.13,70
2018-05-02 15:30:00+00:00,54.15,,97,0.13,70.2
2018-05-02 16:00:00+00:00,54.1,,96.5,0.13,70.15
2018-05-02 16:30:00+00:00,54.05,,96.5,0.13,70.15
2018-05-02 17:00:00+00:00,53.4,,101.5,0.13,70.35
2018-05-02 17:30:00+00:00,53.6,,96,0.13,70.3
2018-05-02 18:00:00+00:00,53.25,,101.5,0.13,70.3
2018-05-02 18:30:00+00:00,52.8,,90.5,0.13,70.1
2018-05-02 19:00:00+00:00,51.4,,85.5,0.13,69.95
2018-05-02 19:30:00+00:00,51.75,,83,0.13,69.9
2018-05-02 20:00:00+00:00,51.45,,84.5,0.13,69.75
2018-05-02 20:30:00+00:00,51.2,,79.5,0.13,69.8
2018-05-02 21:00:00+00:00,50.6,,76,0.13,69.7
2018-05-02 21:30:00+00:00,49.85,,71,0.13,69.75
2018-05-02 22:00:00+00:00,47.95,,89.5,0.13,69.65
2018-05-02 22:30:00+00:00,49.2,,79.5,0.13,69.45
2018-05-02 23:00:00+00:00,49.9,,86,0.13,69.45
2018-05-02 23:30:00+00:00,49.3,,77.5,0.13,69.35
2018-05-03 00:00:00+00:00,48.25,,78.5,0.13,69.35
2018-05-03 00:30:00+00:00,47.65,,90,0.13,69.35
2018-05-03 01:00:00+00:00,47.2,,81.5,0.13,69.4
2018-05-03 01:30:00+00:00,46.8,,78,0.13,69.45
2018-05-03 02:00:00+00:00,48.3,,80.5,0.13,69.35
2018-05-03 02:30:00+00:00,46.7,,77,0.13,69.35
2018-05-03 03:00:00+00:00,46.75,,80.5,0.13,69.4
2018-05-03 03:30:00+00:00,46.7,,80,0.13,69.45
2018-05-03 04:00:00+00:00,46.45,,83,0.13,69.5
2018-05-03 04:30:00+00:00,46,,83,0.13,69.6
2018-05-03 05:00:00+00:00,47.7,,90.5,0.13,69.8
2018-05-03 05:30:00+00:00,48.3,,78,0.13,69.9
2018-05-03 06:00:00+00:00,48,,89.5,0.13,69.9
2018-05-03 06:30:00+00:00,49.85,,90,0.13,70
2018-05-03 07:00:00+00:00,48.4,,85,0.13,70
2018-05-03 07:30:00+00:00,48.2,,80.5,0.13,70.1
2018-05-03 08:00:00+00:00,47.7,,75.5,0.13,70.1
2018-05-03 08:30:00+00:00,47.75,,81,0.13,70.15
2018-05-03 09:00:00+00:00,49.25,,79.5,0.13,70.2
2018-05-03 09:30:00+00:00,50.55,,90,0.13,70.2
2018-05-03 10:00:00+00:00,51.85,,101,0.13,70.25
2018-05-03 10:30:00+00:00,51.3,,87.5,0.13,70.2
2018-05-03 11:00:00+00:00,51.5,,91.5,0.13,70.25
2018-05-03 11:30:00+00:00,53.9,,89.5,0.13,70.25
2018-05-03 12:00:00+00:00,51.8,,89.5,0.13,70.3
2018-05-03 12:30:00+00:00,52.25,,100.5,0.13,70.55
2018-05-03 13:00:00+00:00,53.4,,98,0.13,70.6
2018-05-03 13:30:00+00:00,53.5,,98,0.13,70.7
2018-05-03 14:00:00+00:00,55.05,,69.5,0.13,70.3
2018-05-03 14:30:00+00:00,52.3,,109,0.13,70
2018-05-03 15:00:00+00:00,53.6,,110,0.13,69.9
2018-05-03 15:30:00+00:00,54.25,,98.5,0.13,70.05
2018-05-03 16:00:00+00:00,54.8,,87,0.13,69.9
2018-05-03 16:30:00+00:00,54.2,,102,0.13,69.8
2018-05-03 17:00:00+00:00,54.4,,85.5,0.13,69.9
2018-05-03 17:30:00+00:00,53.55,,74.5,0.13,69.9
2018-05-03 18:00:00+00:00,53.35,,90,0.13,69.85
2018-05-03 18:30:00+00:00,49.6,,80.5,0.13,69.8
2018-05-03 19:00:00+00:00,53.3,,78.5,0.13,69.6
2018-05-03 19:30:00+00:00,53,,109.5,0.13,69.55
2018-05-03 20:00:00+00:00,50.35,,97.5,0.13,69.7
2018-05-03 20:30:00+00:00,50.9,,89.5,0.13,69.75
2018-05-03 21:00:00+00:00,50.15,,88.5,0.13,69.8
2018-05-03 21:30:00+00:00,49.25,,81.5,0.13,69.7
2018-05-03 22:00:00+00:00,48.8,,82.5,0.13,69.6
2018-05-03 22:30:00+00:00,49.6,,94.5,0.13,69.45
2018-05-03 23:00:00+00:00,48.3,,77.5,0.13,69.55
2018-05-03 23:30:00+00:00,47.75,,83,0.13,69.5
2018-05-04 00:00:00+00:00,47.35,,73.5,0.13,69.6
2018-05-04 00:30:00+00:00,47.25,,80.5,0.13,69.7
2018-05-04 01:00:00+00:00,47.1,,84.5,0.13,69.6
2018-05-04 01:30:00+00:00,46.85,,84,0.13,69.7
2018-05-04 02:00:00+00:00,46.55,,75.5,0.13,69.6
2018-05-04 02:30:00+00:00,46.6,,81,0.13,69.65
2018-05-04 03:00:00+00:00,46.25,,79,0.13,69.65
2018-05-04 03:30:00+00:00,46.35,,77.5,0.13,69.85
2018-05-04 04:00:00+00:00,45.9,,80.5,0.13,69.9
2018-05-04 04:30:00+00:00,45.6,,90.5,0.13,70
2018-05-04 05:00:00+00:00,48.3,,85.5,0.13,70.05
2018-05-04 05:30:00+00:00,48.85,,87.5,0.13,70
2018-05-04 06:00:00+00:00,47.1,,82.5,0.13,70
2018-05-04 06:30:00+00:00,49,,75.5,0.13,70
2018-05-04 07:00:00+00:00,48.2,,90,0.13,70.05
2018-05-04 07:30:00+00:00,49.6,,83.5,0.13,70.05
2018-05-04 08:00:00+00:00,47.05,,86.5,0.13,70.1
2018-05-04 08:30:00+00:00,47.35,,97.5,0.13,70.15
2018-05-04 09:00:00+00:00,48.6,,78,0.13,70.1
2018-05-04 09:30:00+00:00,50.05,,76,0.13,70.1
2018-05-04 10:00:00+00:00,51.4,,86.5,0.13,70.15
2018-05-04 10:30:00+00:00,52.25,,83.5,0.13,70.2
2018-05-04 11:00:00+00:00,52.85,,84,0.13,70.2
2018-05-04 11:30:00+00:00,52.5,,86.5,0.13,70.25
2018-05-04 12:00:00+00:00,52.3,,86,0.13,70.3
2018-05-04 12:30:00+00:00,54.6,,67,0.13,70.55
2018-05-04 13:00:00+00:00,52.45,,81.5,0.13,70.8
2018-05-04 13:30:00+00:00,53.6,,96,0.13,70.5
2018-05-04 14:00:00+00:00,53.9,,96,0.13,70.3
2018-05-04 14:30:00+00:00,53.65,,97,0.13,70.15
2018-05-04 15:00:00+00:00,53.6,,106,0.13,70.15
2018-05-04 15:30:00+00:00,53.5,,105.5,0.13,70.1
2018-05-04 16:00:00+00:00,53.75,,90,0.13,70
2018-05-04 16:30:00+00:00,53.9,,91,0.13,70.15
2018-05-04 17:00:00+00:00,54.65,,90.5,0.13,70.2
2018-05-04 17:30:00+00:00,54.45,,96.5,0.13,70.25
2018-05-04 18:00:00+00:00,54.05,,79.5,0.13,70.2
2018-05-04 18:30:00+00:00,52.7,,89.5,0.13,70.05
2018-05-04 19:00:00+00:00,52.4,,90,0.13,70
2018-05-04 19:30:00+00:00,52.25,,84,0.13,69.85
2018-05-04 20:00:00+00:00,51.6,,87,0.13,69.7
2018-05-04 20:30:00+00:00,51.1,,93.5,0.13,69.65
2018-05-04 21:00:00+00:00,51.15,,70,0.13,69.65
2018-05-04 21:30:00+00:00,50.6,,84.5,0.13,69.65
2018-05-04 22:00:00+00:00,50.05,,83.5,0.13,69.7
2018-05-04 22:30:00+00:00,49.25,,91.5,0.13,69.65
2018-05-04 23:00:00+00:00,48.3,,83,0.13,69.8
2018-05-04 23:30:00+00:00,48.6,,80,0.13,69.8
2018-05-05 00:00:00+00:00,48.15,,83.5,0.13,69.8
2018-05-05 00:30:00+00:00,47,,79,0.13,69.75
2018-05-05 01:00:00+00:00,49.85,,86.5,0.13,69.55
2018-05-05 01:30:00+00:00,47.8,,84.5,0.13,69.55
2018-05-05 02:00:00+00:00,48.1,,82,0.13,69.5
2018-05-05 02:30:00+00:00,47.85,,92.5,0.13,69.4
2018-05-05 03:00:00+00:00,47.15,,86,0.13,69.4
2018-05-05 03:30:00+00:00,46.45,,82,0.13,69.35
2018-05-05 04:00:00+00:00,47.25,,88.5,0.13,69.4
2018-05-05 04:30:00+00:00,48.95,,84,0.13,69.45
2018-05-05 05:00:00+00:00,47.05,,101,0.13,69.4
2018-05-05 05:30:00+00:00,46.5,,68.5,0.13,69.45
2018-05-05 06:00:00+00:00,46.55,,84,0.086666667,69.55
2018-05-05 06:30:00+00:00,46.05,,67.5,,69.65
2018-05-05 07:00:00+00:00,46.7,,87.5,,69.85
2018-05-05 07:30:00+00:00,47.25,,87,,69.9
2018-05-05 08:00:00+00:00,48,,73,,69.95
2018-05-05 08:30:00+00:00,48.7,,88,,70.05
2018-05-05 09:00:00+00:00,49.35,,83.5,,70.1
2018-05-05 09:30:00+00:00,49.7,,88,,70.1
2018-05-05 10:00:00+00:00,49.8,,95.5,,70.1
2018-05-05 10:30:00+00:00,51.65,,101.5,,70.15
2018-05-05 11:00:00+00:00,53.25,,89.5,,70.25
2018-05-05 11:30:00+00:00,51.7,,93.5,,70.5
2018-05-05 12:00:00+00:00,53.5,,92.5,,70.75
2018-05-05 12:30:00+00:00,53.3,,106,,70.45
2018-05-05 13:00:00+00:00,53.4,,83,,70.1
2018-05-05 13:30:00+00:00,53.35,,98.5,,69.95
2018-05-05 14:00:00+00:00,53.95,,88,,70.05
2018-05-05 14:30:00+00:00,53.95,,78.5,,70.15
2018-05-05 15:00:00+00:00,53.35,,106,,70.1
2018-05-05 15:30:00+00:00,53.6,,94.5,,70.1
2018-05-05 16:00:00+00:00,54.1,,85,,69.85
2018-05-05 16:30:00+00:00,53.5,,101,,69.8
2018-05-05 17:00:00+00:00,53.15,,91,,69.7
2018-05-05 17:30:00+00:00,52.85,,88.5,,69.6
2018-05-05 18:00:00+00:00,52.05,,88.5,,69.5
2018-05-05 18:30:00+00:00,51.65,,92,,69.35
2018-05-05 19:00:00+00:00,50.75,,91.5,,69.3
2018-05-05 19:30:00+00:00,49.95,,85,,69.5
2018-05-05 20:00:00+00:00,49.3,,82,,69.6
2018-05-05 20:30:00+00:00,47.95,,72.5,,69.8
2018-05-05 21:00:00+00:00,47.3,,76,,69.9
2018-05-05 21:30:00+00:00,48.55,,90.5,,70
2018-05-05 22:00:00+00:00,48.6,,75.5,,70
2018-05-05 22:30:00+00:00,47.85,,81,,70
2018-05-05 23:00:00+00:00,47.3,,73,,70.05
2018-05-05 23:30:00+00:00,46.95,,59,,70.1
2018-05-06 00:00:00+00:00,46.4,,96.5,,70.1
2018-05-06 00:30:00+00:00,47.9,,71,,70.05
2018-05-06 01:00:00+00:00,48.55,,86,,70
2018-05-06 01:30:00+00:00,47.1,,82,,69.9
2018-05-06 02:00:00+00:00,46.1,,70,,69.8
2018-05-06 02:30:00+00:00,45.95,,77,,69.8
2018-05-06 03:00:00+00:00,47.7,,86,,69.7
2018-05-06 03:30:00+00:00,48.4,,82,,69.65
2018-05-06 04:00:00+00:00,47.45,,75.5,,69.6
2018-05-06 04:30:00+00:00,48.55,,92,,69.65
2018-05-06 05:00:00+00:00,45.85,,65.5,,69.6
2018-05-06 05:30:00+00:00,49,,86.5,,69.6
2018-05-06 06:00:00+00:00,49.35,,84.5,,69.55
2018-05-06 06:30:00+00:00,46,,92,,69.6
2018-05-06 07:00:00+00:00,48.35,,90,,69.65
2018-05-06 07:30:00+00:00,49.55,,86.5,,69.65
2018-05-06 08:00:00+00:00,47.35,,59,,69.65
2018-05-06 08:30:00+00:00,49.35,,83,,69.8
2018-05-06 09:00:00+00:00,46.75,,106.5,,69.8
2018-05-06 09:30:00+00:00,47.9,,87.5,,69.85
2018-05-06 10:00:00+00:00,49.5,,89.5,,69.9
2018-05-06 10:30:00+00:00,51.6,,105.5,,69.9
2018-05-06 11:00:00+00:00,50.7,,97,,70
2018-05-06 11:30:00+00:00,52.55,,98,,70.35
2018-05-06 12:00:00+00:00,53.9,,71,,70.25
2018-05-06 12:30:00+00:00,52.15,,95.5,,69.95
2018-05-06 13:00:00+00:00,52.75,,103.5,,69.8
2018-05-06 13:30:00+00:00,53.15,,98,,69.95
2018-05-06 14:00:00+00:00,53.15,,110.5,,69.9
2018-05-06 14:30:00+00:00,53.55,,112.5,,69.95
2018-05-06 15:00:00+00:00,54.5,,106,,69.75
2018-05-06 15:30:00+00:00,53.85,,105.5,,69.65
2018-05-06 16:00:00+00:00,52.95,,103.5,,69.6
2018-05-06 16:30:00+00:00,53.65,,84,,69.75
2018-05-06 17:00:00+00:00,53.2,,75.5,,69.65
2018-05-06 17:30:00+00:00,51.65,,75.5,,69.5
2018-05-06 18:00:00+00:00,51.4,,85.5,,69.45
2018-05-06 18:30:00+00:00,51.15,,75.5,,69.3
2018-05-06 19:00:00+00:00,50.5,,86,,69.2
2018-05-06 19:30:00+00:00,50.7,,79.5,,69.3
2018-05-06 20:00:00+00:00,50,,80.5,,69.35
2018-05-06 20:30:00+00:00,49.2,,82,,69.45
2018-05-06 21:00:00+00:00,48.7,,72.5,,69.55
2018-05-06 21:30:00+00:00,48.65,,77.5,,69.6
2018-05-06 22:00:00+00:00,49.9,,82.5,,69.6
2018-05-06 22:30:00+00:00,49.95,,74,,69.65
2018-05-06 23:00:00+00:00,49.6,,87,,69.6
2018-05-06 23:30:00+00:00,49.25,,82,,69.65
2018-05-07 00:00:00+00:00,48.2,,78,,69.6
2018-05-07 00:30:00+00:00,48.15,,81.5,,69.65
2018-05-07 01:00:00+00:00,48.1,,79,,69.6
2018-05-07 01:30:00+00:00,47.45,,71.5,,69.6
2018-05-07 02:00:00+00:00,47.7,,73.5,,69.6
2018-05-07 02:30:00+00:00,48.55,,72,,69.65
2018-05-07 03:00:00+00:00,48.2,,79.5,,69.65
2018-05-07 03:30:00+00:00,47.5,,92.5,,69.6
2018-05-07 04:00:00+00:00,46.85,,72.5,,69.6
2018-05-07 04:30:00+00:00,47,,91.5,,69.6
2018-05-07 05:00:00+00:00,46.35,,79,,69.6
2018-05-07 05:30:00+00:00,46.4,,73.5,,69.7
2018-05-07 06:00:00+00:00,46.35,,82.5,,69.65
2018-05-07 06:30:00+00:00,48.75,,87,,69.65
2018-05-07 07:00:00+00:00,48.3,,82.5,,69.6
2018-05-07 07:30:00+00:00,48.35,,76.5,,69.7
2018-05-07 08:00:00+00:00,48.95,,87.5,,69.65
2018-05-07 08:30:00+00:00,48.55,,80,,69.7
2018-05-07 09:00:00+00:00,50.55,,85.5,,69.6
2018-05-07 09:30:00+00:00,51.3,,100,,69.6
2018-05-07 10:00:00+00:00,52.55,,107,0.13,69.6
2018-05-07 10:30:00+00:00,52,,109.5,0.13,69.6
2018-05-07 11:00:00+00:00,51.7,,96.5,0.13,69.6
2018-05-07 11:30:00+00:00,52.9,,97,0.13,69.6
2018-05-07 12:00:00+00:00,53,,85.5,0.13,69.65
2018-05-07 12:30:00+00:00,53.05,,96.5,0.13,69.6
2018-05-07 13:00:00+00:00,53.45,,87.5,0.13,69.6
2018-05-07 13:30:00+00:00,53.7,,106.5,0.13,69.6
2018-05-07 14:00:00+00:00,53.5,,107.5,0.13,69.6
2018-05-07 14:30:00+00:00,54.3,,93,0.13,69.65
2018-05-07 15:00:00+00:00,54.45,,91,0.13,69.7
2018-05-07 15:30:00+00:00,54.35,,102.5,0.13,69.8
2018-05-07 16:00:00+00:00,56,,76.5,0.13,69.95
2018-05-07 16:30:00+00:00,55.15,,97,0.13,69.9
2018-05-07 17:00:00+00:00,54.65,,75,0.13,69.95
2018-05-07 17:30:00+00:00,53.3,,103,0.13,69.95
2018-05-07 18:00:00+00:00,54.2,,81.5,0.13,70
2018-05-07 18:30:00+00:00,53.55,,70.5,0.13,69.9
2018-05-07 19:00:00+00:00,53.05,,93,0.13,69.85
2018-05-07 19:30:00+00:00,52.8,,99.5,0.13,69.75
2018-05-07 20:00:00+00:00,52.2,,98,0.13,69.65
2018-05-07 20:30:00+00:00,51.7,,93.5,0.13,69.7
2018-05-07 21:00:00+00:00,50.95,,86.5,0.13,69.6
2018-05-07 21:30:00+00:00,50.6,,91.5,0.13,69.6
2018-05-07 22:00:00+00:00,49.6,,60.5,0.13,69.6
2018-05-07 22:30:00+00:00,51.65,,94,0.13,69.6
2018-05-07 23:00:00+00:00,51.15,,88,0.13,69.65
2018-05-07 23:30:00+00:00,50.85,,87.5,0.13,69.6
2018-05-08 00:00:00+00:00,50.8,,81.33333333,0.13,69.66666667
2018-05-08 00:30:00+00:00,50.35,,87.5,0.13,69.8
2018-05-08 01:00:00+00:00,50.3,,89.5,0.13,69.75
2018-05-08 01:30:00+00:00,50.3,,80,0.13,69.75
2018-05-08 02:00:00+00:00,50.05,,79,0.13,69.73333333
2018-05-08 02:30:00+00:00,50.05,,76,0.13,69.7
2018-05-08 03:00:00+00:00,49.4,,77.5,0.13,69.7
2018-05-08 03:30:00+00:00,48.95,,75.5,0.13,69.7
2018-05-08 04:00:00+00:00,48.35,,72.5,0.13,69.7
2018-05-08 04:30:00+00:00,48.45,,80,0.13,69.65
2018-05-08 05:00:00+00:00,47.45,,89.5,0.13,69.65
2018-05-08 05:30:00+00:00,47.1,,77,0.13,69.75
2018-05-08 06:00:00+00:00,46.3,,86,0.13,69.95
2018-05-08 06:30:00+00:00,46.5,,86.5,0.13,69.95
2018-05-08 07:00:00+00:00,49.85,,85,0.13,70
2018-05-08 07:30:00+00:00,49.2,,77.5,0.13,70
2018-05-08 08:00:00+00:00,50.4,,87.5,0.13,70.05
2018-05-08 08:30:00+00:00,51.5,,104.5,0.13,70.05
2018-05-08 09:00:00+00:00,51.05,,96,0.13,70.1
2018-05-08 09:30:00+00:00,52.3,,101,0.13,70.1
2018-05-08 10:00:00+00:00,52,,96.5,0.13,70.2
2018-05-08 10:30:00+00:00,52.65,,96,0.13,70.2
2018-05-08 11:00:00+00:00,53,,80.5,0.13,70.05
2018-05-08 11:30:00+00:00,52.55,,96,0.13,70
2018-05-08 12:00:00+00:00,53.35,,102.5,0.13,70.15
2018-05-08 12:30:00+00:00,54.1,,98.5,0.13,70.35
2018-05-08 13:00:00+00:00,55.2,,92.5,0.13,70.4
2018-05-08 13:30:00+00:00,54.65,,88,0.13,69.95
2018-05-08 14:00:00+00:00,55,,104,0.13,69.9
2018-05-08 14:30:00+00:00,54.6,,110,0.13,69.85
2018-05-08 15:00:00+00:00,55.2,,95.5,0.13,69.5
2018-05-08 15:30:00+00:00,55.2,,72,0.13,69.7
2018-05-08 16:00:00+00:00,55.85,,66.5,0.13,69.85
2018-05-08 16:30:00+00:00,55.25,,79.5,0.13,69.95
2018-05-08 17:00:00+00:00,54.4,,80.5,0.13,70.1
2018-05-08 17:30:00+00:00,54.75,,80.5,0.13,70
2018-05-08 18:00:00+00:00,52.35,,79,0.13,70.1
2018-05-08 18:30:00+00:00,49.1,,83,0.13,69.95
2018-05-08 19:00:00+00:00,51.55,,89,0.13,69.8
2018-05-08 19:30:00+00:00,51.75,,84.5,0.13,69.6
2018-05-08 20:00:00+00:00,51.2,,98.5,0.13,69.6
2018-05-08 20:30:00+00:00,51.15,,91.5,0.13,69.6
2018-05-08 21:00:00+00:00,49.85,,79.5,0.13,69.65
2018-05-08 21:30:00+00:00,50.15,,91.5,0.13,69.75
2018-05-08 22:00:00+00:00,49.9,,85.5,0.13,69.75
2018-05-08 22:30:00+00:00,50.15,,84,0.13,69.75
2018-05-08 23:00:00+00:00,49.35,,87,0.13,69.75
2018-05-08 23:30:00+00:00,48.95,,73.5,0.13,69.85
2018-05-09 00:00:00+00:00,49.85,,88.5,0.13,69.9
2018-05-09 00:30:00+00:00,49.15,,85.5,0.13,69.8
2018-05-09 01:00:00+00:00,49.15,,86.5,0.13,69.85
2018-05-09 01:30:00+00:00,49,,66.5,0.13,69.8
2018-05-09 02:00:00+00:00,49.15,,76,0.13,69.73333333
2018-05-09 02:30:00+00:00,48.85,,78,0.13,69.7
2018-05-09 03:00:00+00:00,48.3,,78.5,0.13,69.7
2018-05-09 03:30:00+00:00,48.5,,83,0.13,69.75
2018-05-09 04:00:00+00:00,48.35,,78,0.13,69.8
2018-05-09 04:30:00+00:00,48.05,,81.5,0.13,69.75
2018-05-09 05:00:00+00:00,48.5,,75,0.13,69.7
2018-05-09 05:30:00+00:00,48.2,,76.5,0.13,69.8
2018-05-09 06:00:00+00:00,47.9,,94,0.13,69.9
2018-05-09 06:30:00+00:00,47.75,,86.5,0.13,70
2018-05-09 07:00:00+00:00,49.05,,73,0.13,70
2018-05-09 07:30:00+00:00,49.7,,86.5,0.13,70.1
2018-05-09 08:00:00+00:00,50.45,,87.5,0.13,70.1
2018-05-09 08:30:00+00:00,51,,98.5,0.13,70.15
2018-05-09 09:00:00+00:00,52.2,,101.5,0.13,70.1
2018-05-09 09:30:00+00:00,52.7,,109,0.13,70.15
2018-05-09 10:00:00+00:00,51.7,,89,0.13,70.2
2018-05-09 10:30:00+00:00,51.9,,98.5,0.13,70.1
2018-05-09 11:00:00+00:00,53,,99,0.13,70.15
2018-05-09 11:30:00+00:00,53.35,,97,0.13,70.2
2018-05-09 12:00:00+00:00,52.85,,100.5,0.13,70.1
2018-05-09 12:30:00+00:00,55,,59,0.13,70.15
2018-05-09 13:00:00+00:00,54.4,,80.5,0.13,70.15
2018-05-09 13:30:00+00:00,55.2,,84,0.13,69.95
2018-05-09 14:00:00+00:00,54.15,,87,0.13,69.7
2018-05-09 14:30:00+00:00,53.5,,80,0.13,69.5
2018-05-09 15:00:00+00:00,56.5,63.025,84.5,0.13,69.5
2018-05-09 15:30:00+00:00,56.15,63.325,61.5,0.13,69.75
2018-05-09 16:00:00+00:00,54.55,63.475,100.5,0.13,69.85
2018-05-09 16:30:00+00:00,55.55,63.4,76.5,0.13,69.85
2018-05-09 17:00:00+00:00,52.35,63.25,73.5,0.13,69.95
2018-05-09 17:30:00+00:00,55.75,63.025,78,0.13,70
2018-05-09 18:00:00+00:00,53.1,62.875,83.5,0.13,69.9
2018-05-09 18:30:00+00:00,50.95,62.575,82.5,0.13,69.7
2018-05-09 19:00:00+00:00,51.8,62.2,87.5,0.13,69.55
2018-05-09 19:30:00+00:00,51.55,61.825,97.5,0.13,69.5
2018-05-09 20:00:00+00:00,51.05,61.45,84,0.13,69.65
2018-05-09 20:30:00+00:00,50.5,61.075,94,0.13,69.7
2018-05-09 21:00:00+00:00,50.1,60.55,89.5,0.13,69.7
2018-05-09 21:30:00+00:00,50.4,60.035,81.5,0.13,69.75
2018-05-09 22:00:00+00:00,49.55,59.515,76.5,0.13,69.8
2018-05-09 22:30:00+00:00,49.2,59.075,86,0.13,69.8
2018-05-09 23:00:00+00:00,49.1,58.635,71,0.13,69.75
2018-05-09 23:30:00+00:00,48.85,58.265,79,0.13,69.75
