,return_temp,supply_temp,water_flow,power,room_temp
2018-05-31 17:00:00+00:00,58.82,39.11,212.16,3.6,69.35
2018-05-31 17:30:00+00:00,58.11,39.28,209.23,4.15,69.1
2018-05-31 18:00:00+00:00,59.14,39.27,182.695,3.5,69.1
2018-05-31 18:30:00+00:00,61.23,39.16,125.935,1.6,69.1
2018-05-31 19:00:00+00:00,60.6,39.12,117.875,0.9,69.1
2018-05-31 19:30:00+00:00,60.86,39.035,93.07,0.1,69.1
2018-05-31 20:00:00+00:00,60.805,39.115,68.265,0.1,69.1
2018-05-31 20:30:00+00:00,62.275,39.165,46.675,0.1,69.1
2018-05-31 21:00:00+00:00,61.445,38.96,33.815,0.1,69.1
2018-05-31 21:30:00+00:00,60.915,38.91,27.48,0.1,69.1
2018-05-31 22:00:00+00:00,60.49,38.975,21.77,0.1,69.1
2018-05-31 22:30:00+00:00,60.72,39.045,19.325,0.1,69.1
2018-05-31 23:00:00+00:00,60.835,39.19,14.24,0.1,69.1
2018-05-31 23:30:00+00:00,61.19,39.395,6.465,0.1,69.1
2018-06-01 00:00:00+00:00,60.89,39.655,-0.06,0.1,69.6
2018-06-01 00:30:00+00:00,60.385,40.01,-0.01,0.1,69.6
2018-06-01 01:00:00+00:00,60.63,40.255,-0.06,0.1,69.6
2018-06-01 01:30:00+00:00,60.87,40.42,-0.06,0.1,69.6
2018-06-01 02:00:00+00:00,61.035,40.615,-0.1,0.1,69.85
2018-06-01 02:30:00+00:00,61.15,40.745,-0.06,0.1,69.85
2018-06-01 03:00:00+00:00,61.13,40.905,-0.055,0.1,69.85
2018-06-01 03:30:00+00:00,61.355,41,-0.11,0.1,69.85
2018-06-01 04:00:00+00:00,61.5,41.1,-0.11,0.1,69.85
2018-06-01 04:30:00+00:00,61.53,41.145,0.03,0.1,70.35
2018-06-01 05:00:00+00:00,61.735,41.16,-0.11,0.1,70.35
2018-06-01 05:30:00+00:00,61.94,41.18,-0.11,0.1,69.975
2018-06-01 06:00:00+00:00,62,41.295,-0.015,0.1,69.85
2018-06-01 06:30:00+00:00,62.485,41.315,-0.11,0.1,69.85
2018-06-01 07:00:00+00:00,64.26,41.41,-0.055,0.1,69.85
2018-06-01 07:30:00+00:00,63.395,41.45,-0.01,0.1,69.85
2018-06-01 08:00:00+00:00,66.375,41.11,8.195,0.1,69.85
2018-06-01 08:30:00+00:00,64.49,40.255,27.91,0.1,69.85
2018-06-01 09:00:00+00:00,65.07,39.345,50.85,0.1,69.85
2018-06-01 09:30:00+00:00,63.675,38.63,74.125,0.1,69.85
2018-06-01 10:00:00+00:00,63.795,38.48,105.73,0.1,69.85
2018-06-01 10:30:00+00:00,63.915,38.425,139.655,0.9,69.35
2018-06-01 11:00:00+00:00,63.57,38.38,150.885,0.9,69.725
2018-06-01 11:30:00+00:00,62.01,38.555,199.54,1.6,69.6
2018-06-01 12:00:00+00:00,61.46,38.855,218.295,2.3,69.6
2018-06-01 12:30:00+00:00,61.45,39.105,229.66,2.9,69.6
2018-06-01 13:00:00+00:00,60.885,38.925,237.485,3.5,69.1
2018-06-01 13:30:00+00:00,60.625,39.21,254.705,4.25,69.1
2018-06-01 14:00:00+00:00,60.355,39.405,283.01,4.85,69.1
2018-06-01 14:30:00+00:00,59.845,39.475,306.42,4.4,69.1
2018-06-01 15:00:00+00:00,59.89,39.545,312.93,5.2,68.6
2018-06-01 15:30:00+00:00,60.04,39.525,320.28,4.9,68.85
2018-06-01 16:00:00+00:00,60.18,39.505,324.02,4.6,68.85
2018-06-01 16:30:00+00:00,60.185,39.57,329.01,4.6,68.85
2018-06-01 17:00:00+00:00,60.185,39.555,329.01,5,68.85
2018-06-01 17:30:00+00:00,62.21,42.76,357.745,5.15,68.85
2018-06-01 18:00:00+00:00,61.005,40.745,322.78,4.4,68.85
2018-06-01 18:30:00+00:00,61.68,40.87,305.275,3.7,69.35
2018-06-01 19:00:00+00:00,62.855,43.07,311.75,3.3,69.1
2018-06-01 19:30:00+00:00,62.36,41.45,268.62,3.8,69.1
2018-06-01 20:00:00+00:00,61.715,40.965,252.695,4.2,69.1
2018-06-01 20:30:00+00:00,60.325,40.565,237.865,4.55,69.1
2018-06-01 21:00:00+00:00,59.405,40.39,213.015,3.8,69.1
2018-06-01 21:30:00+00:00,59.225,40.355,200.59,3.5,69.1
2018-06-01 22:00:00+00:00,63.815,40.095,90.005,1.5,69.1
2018-06-01 22:30:00+00:00,62.165,39.67,103.53,1.1,69.1
2018-06-01 23:00:00+00:00,63.065,39.255,70.475,0.4,69.1
2018-06-01 23:30:00+00:00,60.605,39.13,28.2,0.4,69.1
2018-06-02 00:00:00+00:00,59.69,39.655,-0.01,0.4,69.35
2018-06-02 00:30:00+00:00,59.835,40.065,-0.105,0.4,69.6
2018-06-02 01:00:00+00:00,60.26,40.38,-0.11,0.4,69.6
2018-06-02 01:30:00+00:00,60.655,40.595,-0.06,0.4,69.85
2018-06-02 02:00:00+00:00,60.835,40.815,-0.11,0.4,70.1
2018-06-02 02:30:00+00:00,60.795,41.065,-0.11,0.4,70.1
2018-06-02 03:00:00+00:00,61.06,41.445,-0.01,0.4,70.1
2018-06-02 03:30:00+00:00,61.545,41.645,-0.06,0.4,70.1
2018-06-02 04:00:00+00:00,61.77,41.595,-0.11,0.4,70.1
2018-06-02 04:30:00+00:00,61.945,41.505,-0.105,0.4,70.1
2018-06-02 05:00:00+00:00,61.9,41.515,-0.015,0.4,70.1
2018-06-02 05:30:00+00:00,61.96,41.455,-0.015,0.4,70.6
2018-06-02 06:00:00+00:00,61.94,41.405,-0.105,0.4,70.6
2018-06-02 06:30:00+00:00,62.06,41.345,-0.055,0.4,70.6
2018-06-02 07:00:00+00:00,63.975,40.15,42.73,0.4,70.6
2018-06-02 07:30:00+00:00,58.885,38.59,82.37,0.4,70.475
2018-06-02 08:00:00+00:00,60.785,38.455,97.725,0.4,70.1
2018-06-02 08:30:00+00:00,62.32,38.415,123.34,0.4,69.85
2018-06-02 09:00:00+00:00,61.79,38.45,178.76,0.8,69.6
2018-06-02 09:30:00+00:00,60.895,38.35,208.94,2.4,69.85
2018-06-02 10:00:00+00:00,61.175,39.325,239.495,3.7,69.6
2018-06-02 10:30:00+00:00,60.88,40.465,237.585,4,69.35
2018-06-02 11:00:00+00:00,61.355,39.075,249.86,4,69.35
2018-06-02 11:30:00+00:00,61.75,39.53,264.885,4.4,69.35
2018-06-02 12:00:00+00:00,61.725,39.66,289.295,4.9,69.35
2018-06-02 12:30:00+00:00,61.245,39.645,316.355,6.4,69.35
2018-06-02 13:00:00+00:00,61.15,39.575,338.62,5.5,69.35
2018-06-02 13:30:00+00:00,60.88,39.745,375.755,4.3,69.35
2018-06-02 14:00:00+00:00,60.875,39.795,384.725,4.8,69.1
2018-06-02 14:30:00+00:00,60.655,39.9,433.955,5,69.1
2018-06-02 15:00:00+00:00,59.98,40.075,454.94,6.05,69.1
2018-06-02 15:30:00+00:00,60.845,45.955,488.23,6.3,69.1
2018-06-02 16:00:00+00:00,61.85,44.465,495.665,6.3,69.1
2018-06-02 16:30:00+00:00,61.37,43.95,494.61,6.3,69.1
2018-06-02 17:00:00+00:00,61.425,43.74,495.425,6.3,69.1
2018-06-02 17:30:00+00:00,61.905,43.965,419.395,5.9,68.975
2018-06-02 18:00:00+00:00,62.39,44.03,348.065,5.5,68.85
2018-06-02 18:30:00+00:00,62.32,44.37,350.75,5.5,68.85
2018-06-02 19:00:00+00:00,62.26,44.42,348.85,5.5,68.85
2018-06-02 19:30:00+00:00,61.845,44.36,337.43,4.7,68.85
2018-06-02 20:00:00+00:00,61.325,44.155,320.245,4.7,68.85
2018-06-02 20:30:00+00:00,61.2,43.72,306.57,4.1,69.1
2018-06-02 21:00:00+00:00,60.625,43.425,288.15,3.85,68.85
2018-06-02 21:30:00+00:00,60.52,43.12,272.6,2.9,69.35
2018-06-02 22:00:00+00:00,60.685,42.825,239.935,2.6,69.35
2018-06-02 22:30:00+00:00,60.77,42.5,210.285,3,69.35
2018-06-02 23:00:00+00:00,60.55,42.415,211.095,3,68.85
2018-06-02 23:30:00+00:00,58.79,42.655,98.455,1.9,69.1
2018-06-03 00:00:00+00:00,56.92,43.34,-0.055,0.8,69.35
2018-06-03 00:30:00+00:00,57.04,43.695,-0.06,0.8,69.35
2018-06-03 01:00:00+00:00,57.745,43.95,-0.01,0.8,69.35
2018-06-03 01:30:00+00:00,58.98,44.075,-0.01,0.8,69.85
2018-06-03 02:00:00+00:00,60.595,44.19,-0.06,0.4,69.85
2018-06-03 02:30:00+00:00,61.23,44.17,-0.06,0,70.35
2018-06-03 03:00:00+00:00,61.145,44.085,-0.06,0,70.35
2018-06-03 03:30:00+00:00,60.685,43.89,-0.1,0,70.35
2018-06-03 04:00:00+00:00,63.22,43.805,-0.055,0,70.35
2018-06-03 04:30:00+00:00,63.655,43.635,-0.06,0,70.6
2018-06-03 05:00:00+00:00,63.73,43.315,-0.01,0,70.85
2018-06-03 05:30:00+00:00,64.035,43.025,-0.11,0,70.85
2018-06-03 06:00:00+00:00,63.5,42.6,-0.06,0,70.85
2018-06-03 06:30:00+00:00,62.31,42.06,-0.11,0,70.85
2018-06-03 07:00:00+00:00,61,39.92,83,0,70.85
2018-06-03 07:30:00+00:00,60.61,37.94,132.845,0,69.6
2018-06-03 08:00:00+00:00,61.985,37.975,131.455,0,69.85
2018-06-03 08:30:00+00:00,63.925,38.16,149.59,0,69.85
2018-06-03 09:00:00+00:00,64.26,38.29,186.725,0.35,70.1
2018-06-03 09:30:00+00:00,62.335,38.3,236.335,1.85,69.35
2018-06-03 10:00:00+00:00,61.435,38.525,245.83,3,69.85
2018-06-03 10:30:00+00:00,61.57,38.695,267.615,3.6,69.725
2018-06-03 11:00:00+00:00,62.075,39.175,297.985,4.5,69.35
2018-06-03 11:30:00+00:00,61.65,39.61,341.26,6,69.1
2018-06-03 12:00:00+00:00,61.685,39.81,369.7,5.4,69.1
2018-06-03 12:30:00+00:00,61.095,40.1,393.35,4.85,69.1
2018-06-03 13:00:00+00:00,61.18,40.215,410.295,5.3,69.1
2018-06-03 13:30:00+00:00,61.87,44.355,449.805,6,69.1
2018-06-03 14:00:00+00:00,60.27,39.895,466.835,6.1,69.1
2018-06-03 14:30:00+00:00,60.305,39.56,462.09,6.1,69.1
2018-06-03 15:00:00+00:00,60.39,39.465,465.83,6.1,69.1
2018-06-03 15:30:00+00:00,60.585,39.46,460.49,6.2,69.1
2018-06-03 16:00:00+00:00,61.805,41.16,473.455,6.2,69.1
2018-06-03 16:30:00+00:00,61.375,41.44,497.45,6.35,69.1
2018-06-03 17:00:00+00:00,61.16,41.41,489.62,6.5,69.1
2018-06-03 17:30:00+00:00,61.345,41.175,420.01,5.9,69.1
2018-06-03 18:00:00+00:00,62.02,41.405,343.95,5.3,69.1
2018-06-03 18:30:00+00:00,61.515,41.025,342.04,5.3,69.1
2018-06-03 19:00:00+00:00,61.02,40.96,339.975,5.3,69.1
2018-06-03 19:30:00+00:00,60.555,41.005,339.21,5.3,69.1
2018-06-03 20:00:00+00:00,60.08,40.865,324.46,4.8,69.1
2018-06-03 20:30:00+00:00,59.44,40.765,306.665,4.3,69.1
2018-06-03 21:00:00+00:00,59.35,40.535,269.395,3.2,69.1
2018-06-03 21:30:00+00:00,59.325,40.34,236.585,2.9,69.1
2018-06-03 22:00:00+00:00,59.115,40.33,217.925,3.45,69.1
2018-06-03 22:30:00+00:00,59.32,40.075,191.385,1.6,69.1
2018-06-03 23:00:00+00:00,58.88,39.685,191.335,1.95,69.1
2018-06-03 23:30:00+00:00,57.195,40.235,93.025,1.55,69.1
2018-06-04 00:00:00+00:00,57.155,40.425,-0.1,0.1,69.35
2018-06-04 00:30:00+00:00,56.865,40.64,-0.055,0.1,69.6
2018-06-04 01:00:00+00:00,57.18,40.85,-0.11,0.1,69.6
2018-06-04 01:30:00+00:00,58.08,41.09,-0.055,0.1,69.85
2018-06-04 02:00:00+00:00,58.285,41.265,-0.06,0.1,70.1
2018-06-04 02:30:00+00:00,57.745,41.35,-0.1,,70.1
2018-06-04 03:00:00+00:00,59.29,41.425,-0.055,,70.1
2018-06-04 03:30:00+00:00,61.375,41.575,-0.105,,70.35
2018-06-04 04:00:00+00:00,61.56,41.575,-0.06,,70.6
2018-06-04 04:30:00+00:00,61.63,41.465,-0.06,,70.6
2018-06-04 05:00:00+00:00,63.605,40.565,43.85,,70.6
2018-06-04 05:30:00+00:00,60.24,38.285,55.265,,70.1
2018-06-04 06:00:00+00:00,57.38,,,,
2018-06-04 06:30:00+00:00,58.05,,,,
2018-06-04 07:00:00+00:00,,,,,
2018-06-04 07:30:00+00:00,,,,,
2018-06-04 08:00:00+00:00,,,,,
2018-06-04 08:30:00+00:00,,,,,
2018-06-04 09:00:00+00:00,,,,,
2018-06-04 09:30:00+00:00,,,,,
2018-06-04 10:00:00+00:00,,,,,
2018-06-04 10:30:00+00:00,,,,,
2018-06-04 11:00:00+00:00,,,,,
2018-06-04 11:30:00+00:00,,,,,
2018-06-04 12:00:00+00:00,,,,,
2018-06-04 12:30:00+00:00,,,,,
2018-06-04 13:00:00+00:00,,,,,
2018-06-04 13:30:00+00:00,,,,,
2018-06-04 14:00:00+00:00,,,,,
2018-06-04 14:30:00+00:00,,,,,
2018-06-04 15:00:00+00:00,,,,,
2018-06-04 15:30:00+00:00,,,,,
2018-06-04 16:00:00+00:00,,,,,
2018-06-04 16:30:00+00:00,,,,,
2018-06-04 17:00:00+00:00,,,,,
2018-06-04 17:30:00+00:00,,,,,
2018-06-04 18:00:00+00:00,,,,,
2018-06-04 18:30:00+00:00,,,,,
2018-06-04 19:00:00+00:00,,,,,
2018-06-04 19:30:00+00:00,,,,,
2018-06-04 20:00:00+00:00,,,,,
2018-06-04 20:30:00+00:00,,,,,
2018-06-04 21:00:00+00:00,,,,,
2018-06-04 21:30:00+00:00,,,,,
2018-06-04 22:00:00+00:00,,,,,
2018-06-04 22:30:00+00:00,,,,,
2018-06-04 23:00:00+00:00,,,,,
2018-06-04 23:30:00+00:00,,,,,
2018-06-05 00:00:00+00:00,,,,,
2018-06-05 00:30:00+00:00,,,,,
2018-06-05 01:00:00+00:00,,,,,
2018-06-05 01:30:00+00:00,,,,,
2018-06-05 02:00:00+00:00,,,,,
2018-06-05 02:30:00+00:00,59.75,39.95,18.12,,70.1
2018-06-05 03:00:00+00:00,60.185,40.035,16.785,,70.1
2018-06-05 03:30:00+00:00,61.06,40.225,12.945,,70.1
2018-06-05 04:00:00+00:00,61.495,40.38,-0.055,,70.1
2018-06-05 04:30:00+00:00,60.945,40.575,-0.055,,70.1
2018-06-05 05:00:00+00:00,61.505,40.57,7.525,,69.85
2018-06-05 05:30:00+00:00,62.96,40.55,-0.055,,69.6
2018-06-05 06:00:00+00:00,61.68,40.87,-0.1,,69.6
2018-06-05 06:30:00+00:00,63.37,40.92,-0.015,,69.6
2018-06-05 07:00:00+00:00,64.56,40.605,7.425,,69.6
2018-06-05 07:30:00+00:00,63.39,40.155,16.97,,69.6
2018-06-05 08:00:00+00:00,62.705,39.78,21.48,,69.6
2018-06-05 08:30:00+00:00,63.595,39.19,41.595,,69.6
2018-06-05 09:00:00+00:00,62.39,39.015,56.12,,69.6
2018-06-05 09:30:00+00:00,62.845,38.49,110.295,,69.6
2018-06-05 10:00:00+00:00,63.205,38.555,127.385,,69.6
2018-06-05 10:30:00+00:00,62.55,38.5,154.93,,69.1
2018-06-05 11:00:00+00:00,61.465,40.23,220.79,,69.1
2018-06-05 11:30:00+00:00,60.67,38.44,222.28,,69.1
2018-06-05 12:00:00+00:00,60.075,38.54,227.32,,69.1
2018-06-05 12:30:00+00:00,61.365,40.31,256.57,,69.1
2018-06-05 13:00:00+00:00,61.665,38.595,212.015,,68.85
2018-06-05 13:30:00+00:00,61.71,38.785,267.895,,68.85
2018-06-05 14:00:00+00:00,60.46,38.585,288.825,,68.85
2018-06-05 14:30:00+00:00,60.27,38.695,308.06,,68.85
2018-06-05 15:00:00+00:00,61.12,41.515,333.865,,68.85
2018-06-05 15:30:00+00:00,60.27,40.415,341.785,,68.85
2018-06-05 16:00:00+00:00,59.905,39.6,333.385,,68.85
2018-06-05 16:30:00+00:00,60.13,39.44,324.95,,69.1
2018-06-05 17:00:00+00:00,59.69,39.44,329.21,,68.85
2018-06-05 17:30:00+00:00,60.615,43.2,315.825,,68.85
2018-06-05 18:00:00+00:00,59.94,41.025,311.6,,68.85
2018-06-05 18:30:00+00:00,60.705,40.96,279.945,,68.85
2018-06-05 19:00:00+00:00,60.365,40.485,260.935,,68.85
2018-06-05 19:30:00+00:00,59.925,40.375,212.16,,68.85
2018-06-05 20:00:00+00:00,59.105,39.715,224.92,,69.1
2018-06-05 20:30:00+00:00,56.925,39.1,191.625,,69.1
2018-06-05 21:00:00+00:00,56.9,38.98,127.385,,68.85
2018-06-05 21:30:00+00:00,62.385,39.04,94.6,,68.85
2018-06-05 22:00:00+00:00,56.58,38.85,80.31,,68.85
2018-06-05 22:30:00+00:00,59.115,38.92,57.135,,68.85
2018-06-05 23:00:00+00:00,59.06,38.88,41.395,,68.85
2018-06-05 23:30:00+00:00,58.265,38.92,34.53,,68.85
2018-06-06 00:00:00+00:00,57.87,38.945,29.115,,69.1
2018-06-06 00:30:00+00:00,58.465,39.04,21.055,,69.35
2018-06-06 01:00:00+00:00,60.35,39.225,17.55,,69.35
2018-06-06 01:30:00+00:00,60.89,39.455,14.815,,69.35
2018-06-06 02:00:00+00:00,61,39.595,6.66,,69.35
2018-06-06 02:30:00+00:00,61.12,39.985,6.805,0.3,69.85
2018-06-06 03:00:00+00:00,61.85,40.19,6.33,0.3,69.85
2018-06-06 03:30:00+00:00,61.77,40.265,-0.01,0.3,69.85
2018-06-06 04:00:00+00:00,61.435,40.49,-0.055,0.3,69.975
2018-06-06 04:30:00+00:00,60.93,40.665,-0.1,0.3,70.1
2018-06-06 05:00:00+00:00,62.535,40.68,-0.055,0.3,69.85
2018-06-06 05:30:00+00:00,61.84,40.655,-0.01,0.3,69.6
2018-06-06 06:00:00+00:00,62.875,40.84,7.43,0.3,69.6
2018-06-06 06:30:00+00:00,61.48,40.97,-0.01,0.3,69.6
2018-06-06 07:00:00+00:00,64.465,40.895,-0.11,0.3,69.6
2018-06-06 07:30:00+00:00,64.48,40.65,15.775,0.3,69.6
2018-06-06 08:00:00+00:00,63.615,40.425,17.595,0.3,69.6
2018-06-06 08:30:00+00:00,63.725,39.955,27.285,0.3,69.6
2018-06-06 09:00:00+00:00,64.445,39.73,40.955,0.3,69.6
2018-06-06 09:30:00+00:00,63.13,40.055,73.82,0.3,69.6
2018-06-06 10:00:00+00:00,63.105,38.835,111.1,1.1,69.6
2018-06-06 10:30:00+00:00,62.89,41.71,168.4,2.2,69.1
2018-06-06 11:00:00+00:00,60.64,39.005,191.945,2.1,69.1
2018-06-06 11:30:00+00:00,61.195,39.02,219.865,2.5,69.1
2018-06-06 12:00:00+00:00,60.895,38.995,233.685,2.8,69.1
2018-06-06 12:30:00+00:00,60.585,39.265,242.6,3.9,68.85
2018-06-06 13:00:00+00:00,59.99,39.32,241.65,4.3,68.6
2018-06-06 13:30:00+00:00,60.44,40.77,263.955,5.5,68.6
2018-06-06 14:00:00+00:00,60.31,39.53,287.28,5,68.975
2018-06-06 14:30:00+00:00,60.35,38.985,278.63,3.5,68.85
2018-06-06 15:00:00+00:00,61.515,38.66,284.965,3,69.1
2018-06-06 15:30:00+00:00,59.58,38.715,293.27,3.8,68.975
2018-06-06 16:00:00+00:00,59.305,38.86,301.22,3.8,68.85
2018-06-06 16:30:00+00:00,59.02,38.95,293.98,4.3,68.85
2018-06-06 17:00:00+00:00,58.95,38.795,269.62,3.9,68.85
2018-06-06 17:30:00+00:00,58.355,38.695,251.78,3.5,68.85
2018-06-06 18:00:00+00:00,58.77,38.94,247.76,3.5,68.85
2018-06-06 18:30:00+00:00,57.82,38.825,238.07,3.5,68.725
2018-06-06 19:00:00+00:00,60.94,38.715,150.785,2.3,68.6
2018-06-06 19:30:00+00:00,60.915,38.625,149.685,1.9,68.6
2018-06-06 20:00:00+00:00,59.28,38.84,67.215,0.3,68.85
2018-06-06 20:30:00+00:00,60.49,39.02,52.58,0.3,69.1
2018-06-06 21:00:00+00:00,59.305,39.115,42.6,0.3,68.85
2018-06-06 21:30:00+00:00,58.97,39.11,34.385,0.3,68.85
2018-06-06 22:00:00+00:00,59.465,39.11,27.72,0.3,68.85
2018-06-06 22:30:00+00:00,59.79,39.06,26.515,0.3,69.1
2018-06-06 23:00:00+00:00,60.375,39.735,23.16,0.3,69.1
2018-06-06 23:30:00+00:00,60.685,39.82,17.645,0.3,69.1
2018-06-07 00:00:00+00:00,61.09,39.83666667,20.04666667,0.3,69.1
2018-06-07 00:30:00+00:00,61.245,40.035,15.15,0.3,69.1
2018-06-07 01:00:00+00:00,61.75,39.96,14.765,0.3,69.35
2018-06-07 01:30:00+00:00,61.8,39.825,13.57,0.3,69.6
2018-06-07 02:00:00+00:00,61.1,39.875,6.465,0.3,69.6
2018-06-07 02:30:00+00:00,60.625,40,-0.01,0.3,69.6
2018-06-07 03:00:00+00:00,60.95,40.24,-0.1,0.3,69.6
2018-06-07 03:30:00+00:00,61.28,40.435,-0.06,0.3,69.85
2018-06-07 04:00:00+00:00,61.01,40.61,-0.06,0.3,69.85
2018-06-07 04:30:00+00:00,61.25,40.745,-0.1,0.3,70.1
2018-06-07 05:00:00+00:00,63.705,40.605,9.49,0.3,70.225
2018-06-07 05:30:00+00:00,66.095,40.29,14.58,0.3,69.6
2018-06-07 06:00:00+00:00,63.375,40.285,6.615,0.3,69.35
2018-06-07 06:30:00+00:00,62.065,40.58,-0.1,0.3,69.6
2018-06-07 07:00:00+00:00,63.23,40.68,-0.055,0.3,69.6
2018-06-07 07:30:00+00:00,64.885,40.41,6.47,0.3,69.6
2018-06-07 08:00:00+00:00,63.73,40.235,14.335,0.3,69.6
2018-06-07 08:30:00+00:00,63.97,39.99,21.535,0.3,69.6
2018-06-07 09:00:00+00:00,64.4,39.285,33.1,0.3,69.6
2018-06-07 09:30:00+00:00,63.65,38.96,46.055,0.3,69.6
2018-06-07 10:00:00+00:00,63.345,38.665,84.675,0.65,69.6
2018-06-07 10:30:00+00:00,63.35,41.92,115.29,1,69.6
2018-06-07 11:00:00+00:00,62.675,38.68,167.39,1.8,69.35
2018-06-07 11:30:00+00:00,62.86,38.375,176.655,1.8,69.6
2018-06-07 12:00:00+00:00,61.02,40.26,218.02,2.2,69.35
2018-06-07 12:30:00+00:00,61.7,39.53,240.125,3.15,69.35
2018-06-07 13:00:00+00:00,60.895,38.43,248.045,3.7,69.6
2018-06-07 13:30:00+00:00,61.765,38.6,204.535,3.5,69.35
2018-06-07 14:00:00+00:00,62.335,38.58,238.31,3.35,69.1
2018-06-07 14:30:00+00:00,60.34,38.74,260.605,4.7,69.1
2018-06-07 15:00:00+00:00,60.055,38.705,272.42,5.85,68.85
2018-06-07 15:30:00+00:00,60.165,38.895,280.615,6,69.1
2018-06-07 16:00:00+00:00,60.205,38.82,281.045,3.8,69.1
2018-06-07 16:30:00+00:00,60.055,39.115,290.745,3.5,69.1
2018-06-07 17:00:00+00:00,60.415,39.475,295.4,3.5,69.1
2018-06-07 17:30:00+00:00,59.68,38.985,293.195,4.3,69.1
2018-06-07 18:00:00+00:00,59.705,38.91,276.055,3.5,69.1
2018-06-07 18:30:00+00:00,59.835,38.965,256.53,3.5,69.1
2018-06-07 19:00:00+00:00,59.725,39.12,241.335,2.8,69.1
2018-06-07 19:30:00+00:00,59.815,39.09,214.985,3.1,69.1
2018-06-07 20:00:00+00:00,60.405,39.06,194.985,2.4,69.1
2018-06-07 20:30:00+00:00,59.6,39.055,171.565,1.6,69.1
2018-06-07 21:00:00+00:00,59.075,39.185,123.2,1.2,69.1
2018-06-07 21:30:00+00:00,64.46,39.22,103.96,0.8,69.1
2018-06-07 22:00:00+00:00,58.375,39.16,67.305,0.8,69.1
2018-06-07 22:30:00+00:00,60.105,39.085,41.78,0.8,69.1
2018-06-07 23:00:00+00:00,60.42,38.88,40.915,0.8,69.1
2018-06-07 23:30:00+00:00,60.585,39.04,29.735,0.8,69.1
2018-06-08 00:00:00+00:00,60.26,40.085,22.875,0.8,69.1
2018-06-08 00:30:00+00:00,60.765,40.175,19.805,0.8,69.1
2018-06-08 01:00:00+00:00,61.45,40.175,15.92,0.8,69.35
2018-06-08 01:30:00+00:00,61.615,40.065,14.765,0.5,69.6
2018-06-08 02:00:00+00:00,60.26,40.09,-0.06,0.2,69.6
2018-06-08 02:30:00+00:00,59.63,40.225,-0.01,0.2,69.6
2018-06-08 03:00:00+00:00,59.705,41.04,-0.1,0.2,69.85
2018-06-08 03:30:00+00:00,61.215,42.135,-0.055,0.2,69.85
2018-06-08 04:00:00+00:00,61.725,42.44,-0.06,0.2,70.35
2018-06-08 04:30:00+00:00,62.03,42.415,-0.01,0.2,70.35
2018-06-08 05:00:00+00:00,61.985,41.855,-0.01,0.2,69.975
2018-06-08 05:30:00+00:00,61.85,41.45,-0.06,0.2,69.6
2018-06-08 06:00:00+00:00,61.765,41.33,-0.01,0.2,69.6
2018-06-08 06:30:00+00:00,62.02,41.39,-0.02,0.2,69.6
2018-06-08 07:00:00+00:00,62.055,41.425,-0.06,0.2,69.6
2018-06-08 07:30:00+00:00,65.73,41.08,14.33,0.2,69.725
2018-06-08 08:00:00+00:00,64.6,40.575,20.955,0.2,69.85
2018-06-08 08:30:00+00:00,64.495,39.775,34.245,0.2,69.6
2018-06-08 09:00:00+00:00,63.87,39.65,44.515,0.2,69.35
2018-06-08 09:30:00+00:00,63.38,39.185,117.12,0.55,69.35
2018-06-08 10:00:00+00:00,63.355,39.755,152.48,1.3,69.35
2018-06-08 10:30:00+00:00,62.45,40.865,188.03,1.7,69.1
2018-06-08 11:00:00+00:00,61.74,39.7,239.85,2.85,69.35
2018-06-08 11:30:00+00:00,61.165,39.835,250.005,3.55,69.225
2018-06-08 12:00:00+00:00,61.55,40.09,254.08,3.9,68.975
2018-06-08 12:30:00+00:00,61.765,41.98,285.325,5.1,69.1
2018-06-08 13:00:00+00:00,60.81,39.5,303.065,6.3,68.85
2018-06-08 13:30:00+00:00,62.05,39.84,278.645,5.9,68.85
2018-06-08 14:00:00+00:00,61.15,40.04,323.835,3.8,68.85
2018-06-08 14:30:00+00:00,61.1,40.1,339.68,4.2,68.85
2018-06-08 15:00:00+00:00,61.02,39.895,339.24,4.6,68.85
2018-06-08 15:30:00+00:00,60.935,40.08,350.125,4.6,68.85
2018-06-08 16:00:00+00:00,60.845,39.925,358.11,4.6,68.85
2018-06-08 16:30:00+00:00,60.87,39.75,365.25,4.8,68.85
2018-06-08 17:00:00+00:00,60.955,40.055,359.29,5,68.85
2018-06-08 17:30:00+00:00,61.105,40.715,371.33,5,68.85
2018-06-08 18:00:00+00:00,60.485,40.05,363.62,4.8,68.85
2018-06-08 18:30:00+00:00,60.63,39.71,341.255,3.8,68.85
2018-06-08 19:00:00+00:00,60.22,39.885,331.325,4.25,68.85
2018-06-08 19:30:00+00:00,60.37,39.635,273.675,3.5,68.85
2018-06-08 20:00:00+00:00,59.62,39.54,229.055,2.75,69.1
2018-06-08 20:30:00+00:00,59.555,39.5,217.475,3.5,68.85
2018-06-08 21:00:00+00:00,58.34,39.505,210.385,3.9,68.85
2018-06-08 21:30:00+00:00,58.195,39.44,169.315,2.05,68.85
2018-06-08 22:00:00+00:00,58.845,39.38,154.735,1.35,68.85
2018-06-08 22:30:00+00:00,58.445,39.39,110.3,0.6,68.85
2018-06-08 23:00:00+00:00,59.61,39.6,79.54,0.2,68.85
2018-06-08 23:30:00+00:00,60.45,39.635,30.275,0.2,68.85
